OrderID,OrderDate,CustomerID,CustomerName,City,State,ProductID,ProductName,Category,Quantity,UnitPrice,Discount%,DiscountAmount,NetRevenue,COGS,Profit,PaymentMethod,Channel
ORD-202403-3149,17-03-2024,C009,Sanjay Joshi,Pune,Maharashtra,P013,Sneakers,Clothing,4,4500,0,0.0,18000.0,10922.39,7077.61,UPI,Reseller
ORD-202403-3150,20-03-2024,C014,Pooja Tiwari,Bhopal,Maharashtra,P003,Tablet,Electronics,2,25000,5,2500.0,47500.0,23831.67,23668.33,Debit Card,Store
ORD-202403-3151,17-03-2024,C009,Sanjay Joshi,Pune,Maharashtra,P010,Wardrobe,Furniture,3,35000,20,21000.0,84000.0,52383.49,31616.51,UPI,Reseller
ORD-202403-3152,27-03-2024,C013,Arjun Kapoor,Mumbai,Maharashtra,P019,Vacuum Cleaner,Appliances,4,6500,0,0.0,26000.0,13105.25,12894.75,Cash on Delivery,Store
ORD-202403-3153,13-03-2024,C002,Priya Mehta,Delhi,Delhi,P019,Vacuum Cleaner,Appliances,4,6500,15,3900.0,22100.0,13751.31,8348.69,UPI,Store
ORD-202403-3154,17-03-2024,C001,Rahul Sharma,Mumbai,Maharashtra,P013,Sneakers,Clothing,1,4500,0,0.0,4500.0,2393.03,2106.97,EMI,Online
ORD-202403-3155,07-03-2024,C002,Priya Mehta,Delhi,Delhi,P001,Laptop,Electronics,1,45000,20,9000.0,36000.0,23872.69,12127.31,EMI,Reseller
ORD-202403-3156,01-03-2024,C015,Suresh Pillai,Thiruvananthapuram,Maharashtra,P021,Novel - Fiction,Books,1,450,0,0.0,450.0,307.7,142.3,EMI,Online
ORD-202403-3157,05-03-2024,C012,Neha Jain,Indore,Madhya Pradesh,P023,Self Help Book,Books,1,550,15,82.5,467.5,316.48,151.02,Net Banking,Online
ORD-202403-3158,12-03-2024,C004,Sunita Verma,Jaipur,Rajasthan,P015,Jacket,Clothing,2,3800,5,380.0,7220.0,3698.11,3521.89,Debit Card,Store
ORD-202403-3159,02-03-2024,C015,Suresh Pillai,Thiruvananthapuram,Maharashtra,P008,Bookshelf,Furniture,3,6000,5,900.0,17100.0,11354.85,5745.15,Debit Card,Online
ORD-202403-3160,18-03-2024,C003,Amit Kumar,Bangalore,Karnataka,P005,Smartwatch,Electronics,3,8000,20,4800.0,19200.0,12011.51,7188.49,Cash on Delivery,Store
ORD-202403-3161,05-03-2024,C005,Rajesh Gupta,Chennai,Tamil Nadu,P012,Jeans,Clothing,3,2500,20,1500.0,6000.0,3457.93,2542.07,Net Banking,Mobile App
ORD-202403-3162,25-03-2024,C007,Vikram Patel,Ahmedabad,Gujarat,P020,Electric Kettle,Appliances,3,1800,15,810.0,4590.0,2544.34,2045.66,Net Banking,Mobile App
ORD-202403-3163,21-03-2024,C001,Rahul Sharma,Mumbai,Maharashtra,P007,Study Table,Furniture,1,8500,15,1275.0,7225.0,4204.0,3021.0,Credit Card,Store
ORD-202403-3164,15-03-2024,C003,Amit Kumar,Bangalore,Karnataka,P001,Laptop,Electronics,2,45000,0,0.0,90000.0,52275.18,37724.82,EMI,Store
ORD-202403-3165,24-03-2024,C002,Priya Mehta,Delhi,Delhi,P012,Jeans,Clothing,4,2500,10,1000.0,9000.0,4951.15,4048.85,Net Banking,Online
ORD-202403-3166,14-03-2024,C008,Ananya Nair,Kochi,Kerala,P013,Sneakers,Clothing,1,4500,0,0.0,4500.0,2401.27,2098.73,Net Banking,Reseller
ORD-202403-3167,07-03-2024,C015,Suresh Pillai,Thiruvananthapuram,Maharashtra,P017,Microwave,Appliances,2,8500,15,2550.0,14450.0,8439.9,6010.1,UPI,Store
ORD-202403-3168,13-03-2024,C007,Vikram Patel,Ahmedabad,Gujarat,P022,Business Book,Books,3,650,0,0.0,1950.0,1184.48,765.52,Debit Card,Online
ORD-202403-3169,18-03-2024,C006,Deepika Singh,Hyderabad,Telangana,P010,Wardrobe,Furniture,3,35000,0,0.0,105000.0,57118.59,47881.41,Cash on Delivery,Reseller
ORD-202403-3170,04-03-2024,C002,Priya Mehta,Delhi,Delhi,P005,Smartwatch,Electronics,2,8000,5,800.0,15200.0,9950.74,5249.26,Credit Card,Reseller
ORD-202403-3171,22-03-2024,C011,Mohit Agarwal,Lucknow,Uttar Pradesh,P006,Office Chair,Furniture,4,12000,10,4800.0,43200.0,30116.08,13083.92,Debit Card,Mobile App
ORD-202403-3172,18-03-2024,C011,Mohit Agarwal,Lucknow,Uttar Pradesh,P010,Wardrobe,Furniture,4,35000,0,0.0,140000.0,78879.82,61120.18,Debit Card,Store
ORD-202403-3173,05-03-2024,C004,Sunita Verma,Jaipur,Rajasthan,P017,Microwave,Appliances,4,8500,10,3400.0,30600.0,20093.42,10506.58,Credit Card,Store
ORD-202403-3174,09-03-2024,C015,Suresh Pillai,Thiruvananthapuram,Maharashtra,P011,Cotton Shirt,Clothing,4,1200,0,0.0,4800.0,2551.3,2248.7,Net Banking,Mobile App
ORD-202403-3175,06-03-2024,C012,Neha Jain,Indore,Madhya Pradesh,P011,Cotton Shirt,Clothing,1,1200,15,180.0,1020.0,603.14,416.86,Debit Card,Online
ORD-202403-3176,19-03-2024,C010,Kavya Reddy,Hyderabad,Telangana,P008,Bookshelf,Furniture,4,6000,5,1200.0,22800.0,12307.0,10493.0,Cash on Delivery,Online
ORD-202403-3177,24-03-2024,C012,Neha Jain,Indore,Madhya Pradesh,P003,Tablet,Electronics,4,25000,5,5000.0,95000.0,63975.03,31024.97,Credit Card,Reseller
ORD-202403-3178,21-03-2024,C009,Sanjay Joshi,Pune,Maharashtra,P023,Self Help Book,Books,1,550,0,0.0,550.0,336.0,214.0,Net Banking,Online
ORD-202403-3179,20-03-2024,C006,Deepika Singh,Hyderabad,Telangana,P008,Bookshelf,Furniture,2,6000,20,2400.0,9600.0,4952.03,4647.97,Net Banking,Mobile App
ORD-202403-3180,18-03-2024,C006,Deepika Singh,Hyderabad,Telangana,P013,Sneakers,Clothing,4,4500,15,2700.0,15300.0,7668.85,7631.15,UPI,Mobile App
ORD-202403-3181,23-03-2024,C004,Sunita Verma,Jaipur,Rajasthan,P001,Laptop,Electronics,1,45000,0,0.0,45000.0,23721.01,21278.99,Net Banking,Store
ORD-202403-3182,17-03-2024,C015,Suresh Pillai,Thiruvananthapuram,Maharashtra,P002,Smartphone,Electronics,2,18000,0,0.0,36000.0,19933.17,16066.83,EMI,Reseller
ORD-202403-3183,21-03-2024,C007,Vikram Patel,Ahmedabad,Gujarat,P001,Laptop,Electronics,2,45000,20,18000.0,72000.0,36722.27,35277.73,Credit Card,Online
ORD-202403-3184,20-03-2024,C012,Neha Jain,Indore,Madhya Pradesh,P004,Headphones,Electronics,3,3500,5,525.0,9975.0,5168.07,4806.93,Credit Card,Mobile App
ORD-202403-3185,02-03-2024,C006,Deepika Singh,Hyderabad,Telangana,P022,Business Book,Books,3,650,0,0.0,1950.0,1222.62,727.38,Credit Card,Reseller
ORD-202403-3186,16-03-2024,C012,Neha Jain,Indore,Madhya Pradesh,P008,Bookshelf,Furniture,2,6000,5,600.0,11400.0,6593.49,4806.51,Net Banking,Mobile App
ORD-202403-3187,16-03-2024,C004,Sunita Verma,Jaipur,Rajasthan,P013,Sneakers,Clothing,4,4500,0,0.0,18000.0,12159.33,5840.67,Cash on Delivery,Reseller
ORD-202403-3188,01-03-2024,C005,Rajesh Gupta,Chennai,Tamil Nadu,P005,Smartwatch,Electronics,1,8000,0,0.0,8000.0,5287.61,2712.39,EMI,Store
ORD-202403-3189,07-03-2024,C011,Mohit Agarwal,Lucknow,Uttar Pradesh,P019,Vacuum Cleaner,Appliances,1,6500,5,325.0,6175.0,3133.04,3041.96,Cash on Delivery,Online
ORD-202403-3190,15-03-2024,C005,Rajesh Gupta,Chennai,Tamil Nadu,P005,Smartwatch,Electronics,4,8000,0,0.0,32000.0,20712.74,11287.26,Cash on Delivery,Mobile App
ORD-202403-3191,28-03-2024,C015,Suresh Pillai,Thiruvananthapuram,Maharashtra,P012,Jeans,Clothing,3,2500,0,0.0,7500.0,4344.36,3155.64,Debit Card,Store
ORD-202403-3192,14-03-2024,C011,Mohit Agarwal,Lucknow,Uttar Pradesh,P023,Self Help Book,Books,2,550,10,110.0,990.0,652.71,337.29,Cash on Delivery,Mobile App
ORD-202403-3193,02-03-2024,C006,Deepika Singh,Hyderabad,Telangana,P010,Wardrobe,Furniture,3,35000,15,15750.0,89250.0,53291.15,35958.85,EMI,Mobile App
ORD-202403-3194,07-03-2024,C005,Rajesh Gupta,Chennai,Tamil Nadu,P023,Self Help Book,Books,4,550,0,0.0,2200.0,1477.37,722.63,Credit Card,Reseller
ORD-202403-3195,09-03-2024,C009,Sanjay Joshi,Pune,Maharashtra,P004,Headphones,Electronics,4,3500,0,0.0,14000.0,7228.63,6771.37,UPI,Mobile App
ORD-202403-3196,11-03-2024,C011,Mohit Agarwal,Lucknow,Uttar Pradesh,P013,Sneakers,Clothing,2,4500,5,450.0,8550.0,5785.15,2764.85,EMI,Mobile App
ORD-202403-3197,27-03-2024,C001,Rahul Sharma,Mumbai,Maharashtra,P005,Smartwatch,Electronics,3,8000,20,4800.0,19200.0,9757.07,9442.93,EMI,Reseller
ORD-202403-3198,15-03-2024,C015,Suresh Pillai,Thiruvananthapuram,Maharashtra,P012,Jeans,Clothing,4,2500,5,500.0,9500.0,5645.03,3854.97,UPI,Reseller
ORD-202403-3199,14-03-2024,C009,Sanjay Joshi,Pune,Maharashtra,P012,Jeans,Clothing,3,2500,0,0.0,7500.0,4736.67,2763.33,Credit Card,Reseller
ORD-202403-3200,21-03-2024,C010,Kavya Reddy,Hyderabad,Telangana,P004,Headphones,Electronics,1,3500,0,0.0,3500.0,2387.48,1112.52,EMI,Reseller
ORD-202403-3201,21-03-2024,C009,Sanjay Joshi,Pune,Maharashtra,P009,Bed Frame,Furniture,2,22000,0,0.0,44000.0,25597.41,18402.59,EMI,Store
ORD-202403-3202,20-03-2024,C011,Mohit Agarwal,Lucknow,Uttar Pradesh,P004,Headphones,Electronics,4,3500,10,1400.0,12600.0,8207.4,4392.6,Cash on Delivery,Store
ORD-202403-3203,03-03-2024,C014,Pooja Tiwari,Bhopal,Maharashtra,P010,Wardrobe,Furniture,4,35000,5,7000.0,133000.0,86046.1,46953.9,Cash on Delivery,Mobile App
ORD-202403-3204,04-03-2024,C006,Deepika Singh,Hyderabad,Telangana,P003,Tablet,Electronics,1,25000,20,5000.0,20000.0,12260.16,7739.84,Debit Card,Mobile App
ORD-202403-3205,26-03-2024,C003,Amit Kumar,Bangalore,Karnataka,P008,Bookshelf,Furniture,1,6000,15,900.0,5100.0,3022.28,2077.72,Net Banking,Store
ORD-202403-3206,13-03-2024,C004,Sunita Verma,Jaipur,Rajasthan,P022,Business Book,Books,2,650,0,0.0,1300.0,741.49,558.51,Cash on Delivery,Online
ORD-202403-3207,19-03-2024,C011,Mohit Agarwal,Lucknow,Uttar Pradesh,P010,Wardrobe,Furniture,4,35000,0,0.0,140000.0,75567.9,64432.1,UPI,Online
ORD-202403-3208,26-03-2024,C013,Arjun Kapoor,Mumbai,Maharashtra,P016,Mixer Grinder,Appliances,1,4200,0,0.0,4200.0,2378.36,1821.64,Cash on Delivery,Mobile App
ORD-202403-3209,24-03-2024,C002,Priya Mehta,Delhi,Delhi,P021,Novel - Fiction,Books,1,450,0,0.0,450.0,309.34,140.66,EMI,Store
ORD-202403-3210,15-03-2024,C014,Pooja Tiwari,Bhopal,Maharashtra,P020,Electric Kettle,Appliances,3,1800,0,0.0,5400.0,3125.67,2274.33,EMI,Mobile App
ORD-202403-3211,25-03-2024,C015,Suresh Pillai,Thiruvananthapuram,Maharashtra,P012,Jeans,Clothing,2,2500,0,0.0,5000.0,2643.13,2356.87,EMI,Online
ORD-202403-3212,28-03-2024,C009,Sanjay Joshi,Pune,Maharashtra,P012,Jeans,Clothing,4,2500,5,500.0,9500.0,6429.98,3070.02,Credit Card,Online
ORD-202403-3213,11-03-2024,C002,Priya Mehta,Delhi,Delhi,P005,Smartwatch,Electronics,1,8000,0,0.0,8000.0,5463.33,2536.67,Net Banking,Store
ORD-202403-3214,13-03-2024,C013,Arjun Kapoor,Mumbai,Maharashtra,P021,Novel - Fiction,Books,4,450,0,0.0,1800.0,946.33,853.67,UPI,Mobile App
ORD-202403-3215,15-03-2024,C006,Deepika Singh,Hyderabad,Telangana,P003,Tablet,Electronics,1,25000,0,0.0,25000.0,17374.77,7625.23,EMI,Reseller
ORD-202403-3216,18-03-2024,C010,Kavya Reddy,Hyderabad,Telangana,P006,Office Chair,Furniture,3,12000,0,0.0,36000.0,21825.86,14174.14,Net Banking,Reseller
ORD-202403-3217,11-03-2024,C005,Rajesh Gupta,Chennai,Tamil Nadu,P001,Laptop,Electronics,1,45000,20,9000.0,36000.0,19663.87,16336.13,UPI,Mobile App
ORD-202403-3218,15-03-2024,C001,Rahul Sharma,Mumbai,Maharashtra,P001,Laptop,Electronics,3,45000,5,6750.0,128250.0,70723.24,57526.76,UPI,Store
ORD-202403-3219,09-03-2024,C009,Sanjay Joshi,Pune,Maharashtra,P009,Bed Frame,Furniture,1,22000,15,3300.0,18700.0,11439.3,7260.7,Debit Card,Mobile App
ORD-202403-3220,11-03-2024,C004,Sunita Verma,Jaipur,Rajasthan,P022,Business Book,Books,2,650,0,0.0,1300.0,828.31,471.69,Credit Card,Reseller
ORD-202403-3221,03-03-2024,C008,Ananya Nair,Kochi,Kerala,P015,Jacket,Clothing,4,3800,20,3040.0,12160.0,7147.98,5012.02,UPI,Reseller
ORD-202403-3222,27-03-2024,C011,Mohit Agarwal,Lucknow,Uttar Pradesh,P012,Jeans,Clothing,1,2500,10,250.0,2250.0,1385.7,864.3,Credit Card,Online
ORD-202403-3223,06-03-2024,C015,Suresh Pillai,Thiruvananthapuram,Maharashtra,P010,Wardrobe,Furniture,4,35000,0,0.0,140000.0,94281.04,45718.96,EMI,Store
ORD-202403-3224,18-03-2024,C008,Ananya Nair,Kochi,Kerala,P004,Headphones,Electronics,3,3500,10,1050.0,9450.0,4974.9,4475.1,Cash on Delivery,Reseller
ORD-202403-3225,24-03-2024,C012,Neha Jain,Indore,Madhya Pradesh,P006,Office Chair,Furniture,3,12000,0,0.0,36000.0,20383.54,15616.46,Net Banking,Store
ORD-202403-3226,12-03-2024,C010,Kavya Reddy,Hyderabad,Telangana,P004,Headphones,Electronics,3,3500,15,1575.0,8925.0,5044.87,3880.13,EMI,Mobile App
ORD-202403-3227,17-03-2024,C009,Sanjay Joshi,Pune,Maharashtra,P017,Microwave,Appliances,3,8500,5,1275.0,24225.0,13665.15,10559.85,Debit Card,Store
ORD-202403-3228,23-03-2024,C003,Amit Kumar,Bangalore,Karnataka,P004,Headphones,Electronics,1,3500,15,525.0,2975.0,1611.11,1363.89,UPI,Mobile App
ORD-202403-3229,07-03-2024,C005,Rajesh Gupta,Chennai,Tamil Nadu,P001,Laptop,Electronics,2,45000,10,9000.0,81000.0,51036.52,29963.48,Debit Card,Store
ORD-202403-3230,01-03-2024,C014,Pooja Tiwari,Bhopal,Maharashtra,P009,Bed Frame,Furniture,2,22000,15,6600.0,37400.0,20455.81,16944.19,Credit Card,Online
ORD-202403-3231,10-03-2024,C004,Sunita Verma,Jaipur,Rajasthan,P006,Office Chair,Furniture,1,12000,0,0.0,12000.0,7217.32,4782.68,Cash on Delivery,Store
ORD-202403-3232,27-03-2024,C002,Priya Mehta,Delhi,Delhi,P013,Sneakers,Clothing,2,4500,20,1800.0,7200.0,4111.71,3088.29,UPI,Reseller
ORD-202403-3233,03-03-2024,C009,Sanjay Joshi,Pune,Maharashtra,P003,Tablet,Electronics,1,25000,10,2500.0,22500.0,12884.08,9615.92,Net Banking,Store
ORD-202403-3234,09-03-2024,C005,Rajesh Gupta,Chennai,Tamil Nadu,P016,Mixer Grinder,Appliances,1,4200,0,0.0,4200.0,2247.73,1952.27,Cash on Delivery,Store
ORD-202403-3235,15-03-2024,C009,Sanjay Joshi,Pune,Maharashtra,P005,Smartwatch,Electronics,4,8000,15,4800.0,27200.0,14276.9,12923.1,Debit Card,Reseller
ORD-202403-3236,18-03-2024,C013,Arjun Kapoor,Mumbai,Maharashtra,P025,Board Game,Toys,2,2200,0,0.0,4400.0,2356.35,2043.65,UPI,Store
ORD-202403-3237,07-03-2024,C006,Deepika Singh,Hyderabad,Telangana,P008,Bookshelf,Furniture,3,6000,10,1800.0,16200.0,9922.15,6277.85,Debit Card,Reseller
ORD-202403-3238,16-03-2024,C010,Kavya Reddy,Hyderabad,Telangana,P009,Bed Frame,Furniture,3,22000,15,9900.0,56100.0,28994.09,27105.91,EMI,Store
ORD-202403-3239,25-03-2024,C002,Priya Mehta,Delhi,Delhi,P019,Vacuum Cleaner,Appliances,1,6500,10,650.0,5850.0,3863.78,1986.22,Cash on Delivery,Reseller
ORD-202403-3240,21-03-2024,C009,Sanjay Joshi,Pune,Maharashtra,P004,Headphones,Electronics,4,3500,0,0.0,14000.0,9413.09,4586.91,Cash on Delivery,Online
ORD-202403-3241,26-03-2024,C002,Priya Mehta,Delhi,Delhi,P007,Study Table,Furniture,2,8500,0,0.0,17000.0,10419.53,6580.47,Net Banking,Store
ORD-202403-3242,12-03-2024,C009,Sanjay Joshi,Pune,Maharashtra,P023,Self Help Book,Books,1,550,0,0.0,550.0,317.57,232.43,Debit Card,Reseller
ORD-202403-3243,24-03-2024,C007,Vikram Patel,Ahmedabad,Gujarat,P017,Microwave,Appliances,2,8500,10,1700.0,15300.0,10121.92,5178.08,Credit Card,Online
ORD-202403-3244,13-03-2024,C007,Vikram Patel,Ahmedabad,Gujarat,P001,Laptop,Electronics,2,45000,0,0.0,90000.0,49436.07,40563.93,UPI,Store
ORD-202403-3245,06-03-2024,C001,Rahul Sharma,Mumbai,Maharashtra,P008,Bookshelf,Furniture,2,6000,0,0.0,12000.0,8155.0,3845.0,Credit Card,Online
ORD-202403-3246,23-03-2024,C006,Deepika Singh,Hyderabad,Telangana,P020,Electric Kettle,Appliances,1,1800,0,0.0,1800.0,1221.7,578.3,Net Banking,Reseller
ORD-202403-3247,17-03-2024,C012,Neha Jain,Indore,Madhya Pradesh,P023,Self Help Book,Books,2,550,0,0.0,1100.0,561.27,538.73,UPI,Online
ORD-202403-3248,20-03-2024,C013,Arjun Kapoor,Mumbai,Maharashtra,P015,Jacket,Clothing,4,3800,15,2280.0,12920.0,7090.6,5829.4,Cash on Delivery,Reseller
ORD-202403-3249,28-03-2024,C008,Ananya Nair,Kochi,Kerala,P011,Cotton Shirt,Clothing,2,1200,0,0.0,2400.0,1288.88,1111.12,Cash on Delivery,Store
ORD-202403-3250,19-03-2024,C010,Kavya Reddy,Hyderabad,Telangana,P019,Vacuum Cleaner,Appliances,4,6500,0,0.0,26000.0,14823.68,11176.32,Net Banking,Mobile App
ORD-202403-3251,14-03-2024,C013,Arjun Kapoor,Mumbai,Maharashtra,P015,Jacket,Clothing,4,3800,15,2280.0,12920.0,8447.87,4472.13,Net Banking,Reseller
ORD-202403-3252,20-03-2024,C010,Kavya Reddy,Hyderabad,Telangana,P001,Laptop,Electronics,3,45000,5,6750.0,128250.0,72593.54,55656.46,UPI,Online
ORD-202403-3253,03-03-2024,C012,Neha Jain,Indore,Madhya Pradesh,P011,Cotton Shirt,Clothing,3,1200,20,720.0,2880.0,1890.78,989.22,EMI,Online
ORD-202403-3254,09-03-2024,C001,Rahul Sharma,Mumbai,Maharashtra,P020,Electric Kettle,Appliances,4,1800,0,0.0,7200.0,4586.14,2613.86,Debit Card,Online
ORD-202403-3255,13-03-2024,C007,Vikram Patel,Ahmedabad,Gujarat,P021,Novel - Fiction,Books,1,450,0,0.0,450.0,234.25,215.75,EMI,Store
ORD-202403-3256,21-03-2024,C008,Ananya Nair,Kochi,Kerala,P024,Kids Activity Kit,Toys,1,1200,20,240.0,960.0,549.29,410.71,EMI,Reseller
ORD-202403-3257,16-03-2024,C002,Priya Mehta,Delhi,Delhi,P017,Microwave,Appliances,3,8500,0,0.0,25500.0,13731.35,11768.65,Net Banking,Mobile App
ORD-202403-3258,26-03-2024,C003,Amit Kumar,Bangalore,Karnataka,P009,Bed Frame,Furniture,3,22000,0,0.0,66000.0,34530.16,31469.84,Cash on Delivery,Reseller
ORD-202403-3259,23-03-2024,C002,Priya Mehta,Delhi,Delhi,P009,Bed Frame,Furniture,2,22000,20,8800.0,35200.0,24492.56,10707.44,Cash on Delivery,Reseller
ORD-202403-3260,22-03-2024,C006,Deepika Singh,Hyderabad,Telangana,P018,Air Purifier,Appliances,3,12000,0,0.0,36000.0,22017.43,13982.57,Credit Card,Store
ORD-202403-3261,13-03-2024,C009,Sanjay Joshi,Pune,Maharashtra,P023,Self Help Book,Books,3,550,0,0.0,1650.0,848.05,801.95,EMI,Mobile App
ORD-202403-3262,11-03-2024,C002,Priya Mehta,Delhi,Delhi,P023,Self Help Book,Books,1,550,20,110.0,440.0,267.42,172.58,UPI,Store
ORD-202403-3263,12-03-2024,C008,Ananya Nair,Kochi,Kerala,P012,Jeans,Clothing,2,2500,0,0.0,5000.0,3349.37,1650.63,Net Banking,Online
ORD-202403-3264,19-03-2024,C009,Sanjay Joshi,Pune,Maharashtra,P019,Vacuum Cleaner,Appliances,1,6500,5,325.0,6175.0,3589.44,2585.56,Cash on Delivery,Mobile App
ORD-202403-3265,13-03-2024,C008,Ananya Nair,Kochi,Kerala,P008,Bookshelf,Furniture,3,6000,15,2700.0,15300.0,10227.28,5072.72,Cash on Delivery,Mobile App
ORD-202403-3266,10-03-2024,C001,Rahul Sharma,Mumbai,Maharashtra,P011,Cotton Shirt,Clothing,2,1200,10,240.0,2160.0,1450.21,709.79,Debit Card,Reseller
ORD-202403-3267,14-03-2024,C012,Neha Jain,Indore,Madhya Pradesh,P007,Study Table,Furniture,2,8500,0,0.0,17000.0,9961.26,7038.74,Cash on Delivery,Online
ORD-202403-3268,01-03-2024,C013,Arjun Kapoor,Mumbai,Maharashtra,P020,Electric Kettle,Appliances,1,1800,5,90.0,1710.0,1040.86,669.14,Debit Card,Online
ORD-202403-3269,07-03-2024,C015,Suresh Pillai,Thiruvananthapuram,Maharashtra,P017,Microwave,Appliances,2,8500,10,1700.0,15300.0,9554.43,5745.57,EMI,Mobile App
ORD-202403-3270,03-03-2024,C001,Rahul Sharma,Mumbai,Maharashtra,P001,Laptop,Electronics,2,45000,5,4500.0,85500.0,53882.59,31617.41,Cash on Delivery,Online
ORD-202403-3271,03-03-2024,C009,Sanjay Joshi,Pune,Maharashtra,P010,Wardrobe,Furniture,2,35000,20,14000.0,56000.0,30585.63,25414.37,EMI,Online
ORD-202403-3272,15-03-2024,C015,Suresh Pillai,Thiruvananthapuram,Maharashtra,P007,Study Table,Furniture,3,8500,15,3825.0,21675.0,12757.66,8917.34,UPI,Reseller
ORD-202403-3273,25-03-2024,C008,Ananya Nair,Kochi,Kerala,P017,Microwave,Appliances,1,8500,0,0.0,8500.0,5310.84,3189.16,Credit Card,Online
ORD-202403-3274,18-03-2024,C008,Ananya Nair,Kochi,Kerala,P001,Laptop,Electronics,3,45000,0,0.0,135000.0,90368.27,44631.73,Debit Card,Store
ORD-202403-3275,27-03-2024,C014,Pooja Tiwari,Bhopal,Maharashtra,P003,Tablet,Electronics,4,25000,15,15000.0,85000.0,53324.82,31675.18,EMI,Mobile App
ORD-202403-3276,23-03-2024,C004,Sunita Verma,Jaipur,Rajasthan,P017,Microwave,Appliances,4,8500,0,0.0,34000.0,23343.64,10656.36,EMI,Reseller
ORD-202403-3277,12-03-2024,C003,Amit Kumar,Bangalore,Karnataka,P011,Cotton Shirt,Clothing,2,1200,0,0.0,2400.0,1393.72,1006.28,Debit Card,Reseller
ORD-202403-3278,17-03-2024,C008,Ananya Nair,Kochi,Kerala,P002,Smartphone,Electronics,3,18000,20,10800.0,43200.0,27126.78,16073.22,Cash on Delivery,Mobile App
ORD-202403-3279,04-03-2024,C007,Vikram Patel,Ahmedabad,Gujarat,P008,Bookshelf,Furniture,4,6000,10,2400.0,21600.0,11928.3,9671.7,UPI,Store
ORD-202403-3280,04-03-2024,C001,Rahul Sharma,Mumbai,Maharashtra,P010,Wardrobe,Furniture,2,35000,0,0.0,70000.0,37257.98,32742.02,Credit Card,Mobile App
ORD-202403-3281,09-03-2024,C006,Deepika Singh,Hyderabad,Telangana,P011,Cotton Shirt,Clothing,4,1200,0,0.0,4800.0,2699.93,2100.07,Debit Card,Online
ORD-202403-3282,03-03-2024,C013,Arjun Kapoor,Mumbai,Maharashtra,P025,Board Game,Toys,1,2200,15,330.0,1870.0,979.18,890.82,Debit Card,Mobile App
ORD-202403-3283,06-03-2024,C002,Priya Mehta,Delhi,Delhi,P019,Vacuum Cleaner,Appliances,1,6500,5,325.0,6175.0,4302.66,1872.34,Credit Card,Online
ORD-202403-3284,27-03-2024,C004,Sunita Verma,Jaipur,Rajasthan,P002,Smartphone,Electronics,3,18000,0,0.0,54000.0,31322.95,22677.05,Net Banking,Store
ORD-202403-3285,09-03-2024,C009,Sanjay Joshi,Pune,Maharashtra,P014,Formal Shoes,Clothing,3,6000,15,2700.0,15300.0,9289.77,6010.23,Credit Card,Reseller
ORD-202403-3286,22-03-2024,C001,Rahul Sharma,Mumbai,Maharashtra,P014,Formal Shoes,Clothing,4,6000,20,4800.0,19200.0,9754.04,9445.96,UPI,Reseller
ORD-202403-3287,05-03-2024,C001,Rahul Sharma,Mumbai,Maharashtra,P007,Study Table,Furniture,2,8500,0,0.0,17000.0,8944.89,8055.11,Cash on Delivery,Online
ORD-202403-3288,20-03-2024,C006,Deepika Singh,Hyderabad,Telangana,P004,Headphones,Electronics,3,3500,20,2100.0,8400.0,4745.59,3654.41,UPI,Store
ORD-202403-3289,19-03-2024,C007,Vikram Patel,Ahmedabad,Gujarat,P003,Tablet,Electronics,4,25000,0,0.0,100000.0,50651.77,49348.23,Net Banking,Mobile App
ORD-202403-3290,24-03-2024,C012,Neha Jain,Indore,Madhya Pradesh,P019,Vacuum Cleaner,Appliances,3,6500,5,975.0,18525.0,12755.85,5769.15,Net Banking,Store
ORD-202403-3291,20-03-2024,C006,Deepika Singh,Hyderabad,Telangana,P023,Self Help Book,Books,2,550,15,165.0,935.0,554.38,380.62,EMI,Online
ORD-202403-3292,03-03-2024,C012,Neha Jain,Indore,Madhya Pradesh,P015,Jacket,Clothing,1,3800,15,570.0,3230.0,2214.42,1015.58,Credit Card,Reseller
ORD-202403-3293,12-03-2024,C008,Ananya Nair,Kochi,Kerala,P025,Board Game,Toys,4,2200,0,0.0,8800.0,4987.21,3812.79,Cash on Delivery,Online
ORD-202403-3294,17-03-2024,C005,Rajesh Gupta,Chennai,Tamil Nadu,P018,Air Purifier,Appliances,2,12000,0,0.0,24000.0,15919.82,8080.18,UPI,Online
ORD-202403-3295,25-03-2024,C011,Mohit Agarwal,Lucknow,Uttar Pradesh,P018,Air Purifier,Appliances,3,12000,0,0.0,36000.0,22560.83,13439.17,Debit Card,Mobile App
ORD-202403-3296,01-03-2024,C009,Sanjay Joshi,Pune,Maharashtra,P019,Vacuum Cleaner,Appliances,4,6500,15,3900.0,22100.0,11742.61,10357.39,Credit Card,Store
ORD-202403-3297,23-03-2024,C014,Pooja Tiwari,Bhopal,Maharashtra,P012,Jeans,Clothing,1,2500,0,0.0,2500.0,1388.73,1111.27,Debit Card,Mobile App
ORD-202403-3298,09-03-2024,C011,Mohit Agarwal,Lucknow,Uttar Pradesh,P022,Business Book,Books,1,650,15,97.5,552.5,311.0,241.5,Credit Card,Mobile App
ORD-202403-3299,27-03-2024,C011,Mohit Agarwal,Lucknow,Uttar Pradesh,P006,Office Chair,Furniture,1,12000,0,0.0,12000.0,6756.95,5243.05,Credit Card,Online
