OrderID,OrderDate,CustomerID,CustomerName,City,State,ProductID,ProductName,Category,Quantity,UnitPrice,Discount%,DiscountAmount,NetRevenue,COGS,Profit,PaymentMethod,Channel
ORD-202402-2150,01-02-2024,C004,Sunita Verma,Jaipur,Rajasthan,P003,Tablet,Electronics,2,25000,20,10000.0,40000.0,24189.35,15810.65,UPI,Online
ORD-202402-2151,23-02-2024,C013,Arjun Kapoor,Mumbai,Maharashtra,P010,Wardrobe,Furniture,3,35000,0,0.0,105000.0,56433.04,48566.96,EMI,Online
ORD-202402-2152,24-02-2024,C012,Neha Jain,Indore,Madhya Pradesh,P019,Vacuum Cleaner,Appliances,2,6500,10,1300.0,11700.0,6075.29,5624.71,Net Banking,Reseller
ORD-202402-2153,21-02-2024,C015,Suresh Pillai,Thiruvananthapuram,Maharashtra,P008,Bookshelf,Furniture,4,6000,10,2400.0,21600.0,11447.07,10152.93,Debit Card,Reseller
ORD-202402-2154,05-02-2024,C006,Deepika Singh,Hyderabad,Telangana,P003,Tablet,Electronics,2,25000,0,0.0,50000.0,29559.12,20440.88,EMI,Online
ORD-202402-2155,26-02-2024,C008,Ananya Nair,Kochi,Kerala,P014,Formal Shoes,Clothing,3,6000,0,0.0,18000.0,9161.5,8838.5,UPI,Mobile App
ORD-202402-2156,08-02-2024,C009,Sanjay Joshi,Pune,Maharashtra,P013,Sneakers,Clothing,1,4500,20,900.0,3600.0,2454.16,1145.84,UPI,Reseller
ORD-202402-2157,22-02-2024,C001,Rahul Sharma,Mumbai,Maharashtra,P020,Electric Kettle,Appliances,1,1800,0,0.0,1800.0,986.86,813.14,EMI,Online
ORD-202402-2158,05-02-2024,C008,Ananya Nair,Kochi,Kerala,P007,Study Table,Furniture,2,8500,20,3400.0,13600.0,8705.65,4894.35,Credit Card,Online
ORD-202402-2159,26-02-2024,C004,Sunita Verma,Jaipur,Rajasthan,P008,Bookshelf,Furniture,4,6000,5,1200.0,22800.0,14949.01,7850.99,Debit Card,Online
ORD-202402-2160,25-02-2024,C013,Arjun Kapoor,Mumbai,Maharashtra,P022,Business Book,Books,4,650,0,0.0,2600.0,1768.96,831.04,Net Banking,Mobile App
ORD-202402-2161,23-02-2024,C001,Rahul Sharma,Mumbai,Maharashtra,P022,Business Book,Books,1,650,15,97.5,552.5,323.15,229.35,EMI,Reseller
ORD-202402-2162,07-02-2024,C011,Mohit Agarwal,Lucknow,Uttar Pradesh,P010,Wardrobe,Furniture,3,35000,20,21000.0,84000.0,45333.94,38666.06,Cash on Delivery,Mobile App
ORD-202402-2163,23-02-2024,C015,Suresh Pillai,Thiruvananthapuram,Maharashtra,P021,Novel - Fiction,Books,3,450,20,270.0,1080.0,732.87,347.13,Cash on Delivery,Reseller
ORD-202402-2164,19-02-2024,C012,Neha Jain,Indore,Madhya Pradesh,P006,Office Chair,Furniture,1,12000,0,0.0,12000.0,7837.09,4162.91,Net Banking,Online
ORD-202402-2165,09-02-2024,C003,Amit Kumar,Bangalore,Karnataka,P014,Formal Shoes,Clothing,1,6000,0,0.0,6000.0,3891.17,2108.83,UPI,Store
ORD-202402-2166,16-02-2024,C006,Deepika Singh,Hyderabad,Telangana,P021,Novel - Fiction,Books,4,450,0,0.0,1800.0,987.56,812.44,UPI,Reseller
ORD-202402-2167,18-02-2024,C005,Rajesh Gupta,Chennai,Tamil Nadu,P004,Headphones,Electronics,3,3500,10,1050.0,9450.0,5611.15,3838.85,UPI,Online
ORD-202402-2168,09-02-2024,C014,Pooja Tiwari,Bhopal,Maharashtra,P015,Jacket,Clothing,4,3800,0,0.0,15200.0,10493.96,4706.04,UPI,Store
ORD-202402-2169,05-02-2024,C010,Kavya Reddy,Hyderabad,Telangana,P004,Headphones,Electronics,1,3500,0,0.0,3500.0,2056.52,1443.48,UPI,Reseller
ORD-202402-2170,06-02-2024,C008,Ananya Nair,Kochi,Kerala,P019,Vacuum Cleaner,Appliances,2,6500,15,1950.0,11050.0,7501.06,3548.94,Cash on Delivery,Reseller
ORD-202402-2171,12-02-2024,C003,Amit Kumar,Bangalore,Karnataka,P013,Sneakers,Clothing,2,4500,10,900.0,8100.0,4142.55,3957.45,UPI,Store
ORD-202402-2172,14-02-2024,C008,Ananya Nair,Kochi,Kerala,P014,Formal Shoes,Clothing,4,6000,20,4800.0,19200.0,9669.75,9530.25,Credit Card,Online
ORD-202402-2173,27-02-2024,C001,Rahul Sharma,Mumbai,Maharashtra,P014,Formal Shoes,Clothing,3,6000,0,0.0,18000.0,9051.31,8948.69,Credit Card,Store
ORD-202402-2174,02-02-2024,C005,Rajesh Gupta,Chennai,Tamil Nadu,P004,Headphones,Electronics,1,3500,5,175.0,3325.0,1698.43,1626.57,Credit Card,Online
ORD-202402-2175,16-02-2024,C005,Rajesh Gupta,Chennai,Tamil Nadu,P025,Board Game,Toys,2,2200,5,220.0,4180.0,2865.44,1314.56,Debit Card,Mobile App
ORD-202402-2176,05-02-2024,C011,Mohit Agarwal,Lucknow,Uttar Pradesh,P004,Headphones,Electronics,1,3500,0,0.0,3500.0,2349.58,1150.42,UPI,Store
ORD-202402-2177,12-02-2024,C009,Sanjay Joshi,Pune,Maharashtra,P004,Headphones,Electronics,4,3500,0,0.0,14000.0,9292.77,4707.23,Debit Card,Store
ORD-202402-2178,20-02-2024,C001,Rahul Sharma,Mumbai,Maharashtra,P012,Jeans,Clothing,4,2500,15,1500.0,8500.0,5835.75,2664.25,Debit Card,Reseller
ORD-202402-2179,02-02-2024,C001,Rahul Sharma,Mumbai,Maharashtra,P019,Vacuum Cleaner,Appliances,3,6500,15,2925.0,16575.0,10457.9,6117.1,UPI,Online
ORD-202402-2180,09-02-2024,C005,Rajesh Gupta,Chennai,Tamil Nadu,P011,Cotton Shirt,Clothing,2,1200,10,240.0,2160.0,1438.33,721.67,Net Banking,Online
ORD-202402-2181,17-02-2024,C007,Vikram Patel,Ahmedabad,Gujarat,P016,Mixer Grinder,Appliances,1,4200,20,840.0,3360.0,1767.87,1592.13,Debit Card,Online
ORD-202402-2182,24-02-2024,C012,Neha Jain,Indore,Madhya Pradesh,P009,Bed Frame,Furniture,3,22000,15,9900.0,56100.0,34528.32,21571.68,EMI,Online
ORD-202402-2183,26-02-2024,C008,Ananya Nair,Kochi,Kerala,P007,Study Table,Furniture,3,8500,20,5100.0,20400.0,11040.42,9359.58,UPI,Reseller
ORD-202402-2184,13-02-2024,C004,Sunita Verma,Jaipur,Rajasthan,P021,Novel - Fiction,Books,2,450,20,180.0,720.0,476.16,243.84,Credit Card,Online
ORD-202402-2185,11-02-2024,C015,Suresh Pillai,Thiruvananthapuram,Maharashtra,P007,Study Table,Furniture,3,8500,5,1275.0,24225.0,13088.82,11136.18,Cash on Delivery,Mobile App
ORD-202402-2186,28-02-2024,C014,Pooja Tiwari,Bhopal,Maharashtra,P007,Study Table,Furniture,4,8500,15,5100.0,28900.0,19504.64,9395.36,Debit Card,Reseller
ORD-202402-2187,24-02-2024,C002,Priya Mehta,Delhi,Delhi,P002,Smartphone,Electronics,1,18000,0,0.0,18000.0,11934.54,6065.46,Credit Card,Reseller
ORD-202402-2188,08-02-2024,C009,Sanjay Joshi,Pune,Maharashtra,P015,Jacket,Clothing,4,3800,0,0.0,15200.0,9973.71,5226.29,UPI,Online
ORD-202402-2189,27-02-2024,C005,Rajesh Gupta,Chennai,Tamil Nadu,P022,Business Book,Books,2,650,5,65.0,1235.0,662.24,572.76,Credit Card,Mobile App
ORD-202402-2190,11-02-2024,C008,Ananya Nair,Kochi,Kerala,P014,Formal Shoes,Clothing,1,6000,0,0.0,6000.0,3332.63,2667.37,UPI,Reseller
ORD-202402-2191,17-02-2024,C012,Neha Jain,Indore,Madhya Pradesh,P018,Air Purifier,Appliances,1,12000,0,0.0,12000.0,8144.01,3855.99,UPI,Mobile App
ORD-202402-2192,22-02-2024,C010,Kavya Reddy,Hyderabad,Telangana,P013,Sneakers,Clothing,2,4500,0,0.0,9000.0,5615.41,3384.59,Debit Card,Mobile App
ORD-202402-2193,16-02-2024,C007,Vikram Patel,Ahmedabad,Gujarat,P007,Study Table,Furniture,4,8500,15,5100.0,28900.0,17375.61,11524.39,Debit Card,Mobile App
ORD-202402-2194,02-02-2024,C011,Mohit Agarwal,Lucknow,Uttar Pradesh,P001,Laptop,Electronics,3,45000,10,13500.0,121500.0,64205.98,57294.02,Cash on Delivery,Mobile App
ORD-202402-2195,05-02-2024,C010,Kavya Reddy,Hyderabad,Telangana,P001,Laptop,Electronics,4,45000,10,18000.0,162000.0,86849.01,75150.99,UPI,Online
ORD-202402-2196,17-02-2024,C014,Pooja Tiwari,Bhopal,Maharashtra,P013,Sneakers,Clothing,4,4500,0,0.0,18000.0,11072.45,6927.55,Net Banking,Reseller
ORD-202402-2197,17-02-2024,C011,Mohit Agarwal,Lucknow,Uttar Pradesh,P007,Study Table,Furniture,4,8500,20,6800.0,27200.0,15180.31,12019.69,UPI,Reseller
ORD-202402-2198,16-02-2024,C001,Rahul Sharma,Mumbai,Maharashtra,P005,Smartwatch,Electronics,1,8000,5,400.0,7600.0,4074.06,3525.94,UPI,Reseller
ORD-202402-2199,16-02-2024,C005,Rajesh Gupta,Chennai,Tamil Nadu,P003,Tablet,Electronics,1,25000,0,0.0,25000.0,14102.11,10897.89,Net Banking,Online
ORD-202402-2200,01-02-2024,C007,Vikram Patel,Ahmedabad,Gujarat,P010,Wardrobe,Furniture,1,35000,0,0.0,35000.0,17663.26,17336.74,Debit Card,Online
ORD-202402-2201,06-02-2024,C006,Deepika Singh,Hyderabad,Telangana,P009,Bed Frame,Furniture,1,22000,15,3300.0,18700.0,11871.64,6828.36,Debit Card,Mobile App
ORD-202402-2202,21-02-2024,C003,Amit Kumar,Bangalore,Karnataka,P002,Smartphone,Electronics,3,18000,20,10800.0,43200.0,29228.9,13971.1,UPI,Online
ORD-202402-2203,13-02-2024,C004,Sunita Verma,Jaipur,Rajasthan,P013,Sneakers,Clothing,3,4500,20,2700.0,10800.0,6372.23,4427.77,Cash on Delivery,Mobile App
ORD-202402-2204,14-02-2024,C013,Arjun Kapoor,Mumbai,Maharashtra,P012,Jeans,Clothing,3,2500,0,0.0,7500.0,4770.62,2729.38,EMI,Store
ORD-202402-2205,26-02-2024,C015,Suresh Pillai,Thiruvananthapuram,Maharashtra,P016,Mixer Grinder,Appliances,4,4200,5,840.0,15960.0,8136.5,7823.5,EMI,Store
ORD-202402-2206,03-02-2024,C008,Ananya Nair,Kochi,Kerala,P024,Kids Activity Kit,Toys,2,1200,5,120.0,2280.0,1459.63,820.37,EMI,Mobile App
ORD-202402-2207,23-02-2024,C003,Amit Kumar,Bangalore,Karnataka,P004,Headphones,Electronics,4,3500,0,0.0,14000.0,9692.08,4307.92,Debit Card,Reseller
ORD-202402-2208,02-02-2024,C004,Sunita Verma,Jaipur,Rajasthan,P014,Formal Shoes,Clothing,1,6000,0,0.0,6000.0,3146.22,2853.78,Debit Card,Online
ORD-202402-2209,04-02-2024,C014,Pooja Tiwari,Bhopal,Maharashtra,P019,Vacuum Cleaner,Appliances,1,6500,15,975.0,5525.0,3786.89,1738.11,Debit Card,Reseller
ORD-202402-2210,12-02-2024,C009,Sanjay Joshi,Pune,Maharashtra,P016,Mixer Grinder,Appliances,2,4200,5,420.0,7980.0,4087.13,3892.87,Credit Card,Store
ORD-202402-2211,06-02-2024,C007,Vikram Patel,Ahmedabad,Gujarat,P003,Tablet,Electronics,4,25000,0,0.0,100000.0,57185.68,42814.32,UPI,Reseller
ORD-202402-2212,26-02-2024,C003,Amit Kumar,Bangalore,Karnataka,P012,Jeans,Clothing,4,2500,0,0.0,10000.0,6338.5,3661.5,Credit Card,Online
ORD-202402-2213,14-02-2024,C015,Suresh Pillai,Thiruvananthapuram,Maharashtra,P006,Office Chair,Furniture,4,12000,20,9600.0,38400.0,20357.04,18042.96,UPI,Reseller
ORD-202402-2214,13-02-2024,C005,Rajesh Gupta,Chennai,Tamil Nadu,P025,Board Game,Toys,1,2200,15,330.0,1870.0,1189.68,680.32,Debit Card,Online
ORD-202402-2215,28-02-2024,C005,Rajesh Gupta,Chennai,Tamil Nadu,P013,Sneakers,Clothing,1,4500,10,450.0,4050.0,2569.53,1480.47,Cash on Delivery,Mobile App
ORD-202402-2216,16-02-2024,C001,Rahul Sharma,Mumbai,Maharashtra,P018,Air Purifier,Appliances,1,12000,15,1800.0,10200.0,6790.92,3409.08,UPI,Store
ORD-202402-2217,11-02-2024,C008,Ananya Nair,Kochi,Kerala,P014,Formal Shoes,Clothing,3,6000,20,3600.0,14400.0,7337.07,7062.93,Net Banking,Mobile App
ORD-202402-2218,02-02-2024,C009,Sanjay Joshi,Pune,Maharashtra,P016,Mixer Grinder,Appliances,4,4200,0,0.0,16800.0,9184.46,7615.54,EMI,Reseller
ORD-202402-2219,10-02-2024,C015,Suresh Pillai,Thiruvananthapuram,Maharashtra,P012,Jeans,Clothing,2,2500,10,500.0,4500.0,2347.92,2152.08,Credit Card,Online
ORD-202402-2220,02-02-2024,C010,Kavya Reddy,Hyderabad,Telangana,P023,Self Help Book,Books,1,550,15,82.5,467.5,322.63,144.87,UPI,Online
ORD-202402-2221,20-02-2024,C009,Sanjay Joshi,Pune,Maharashtra,P018,Air Purifier,Appliances,1,12000,15,1800.0,10200.0,6177.45,4022.55,Debit Card,Mobile App
ORD-202402-2222,23-02-2024,C011,Mohit Agarwal,Lucknow,Uttar Pradesh,P019,Vacuum Cleaner,Appliances,3,6500,5,975.0,18525.0,12389.44,6135.56,Net Banking,Store
ORD-202402-2223,22-02-2024,C010,Kavya Reddy,Hyderabad,Telangana,P013,Sneakers,Clothing,2,4500,0,0.0,9000.0,4826.2,4173.8,Credit Card,Online
ORD-202402-2224,27-02-2024,C009,Sanjay Joshi,Pune,Maharashtra,P005,Smartwatch,Electronics,4,8000,0,0.0,32000.0,20968.19,11031.81,Credit Card,Online
ORD-202402-2225,24-02-2024,C002,Priya Mehta,Delhi,Delhi,P024,Kids Activity Kit,Toys,4,1200,5,240.0,4560.0,2478.93,2081.07,Cash on Delivery,Reseller
ORD-202402-2226,18-02-2024,C001,Rahul Sharma,Mumbai,Maharashtra,P020,Electric Kettle,Appliances,1,1800,20,360.0,1440.0,996.33,443.67,Cash on Delivery,Online
ORD-202402-2227,18-02-2024,C006,Deepika Singh,Hyderabad,Telangana,P005,Smartwatch,Electronics,3,8000,10,2400.0,21600.0,13806.88,7793.12,Cash on Delivery,Mobile App
ORD-202402-2228,03-02-2024,C011,Mohit Agarwal,Lucknow,Uttar Pradesh,P020,Electric Kettle,Appliances,4,1800,10,720.0,6480.0,4406.49,2073.51,EMI,Store
ORD-202402-2229,27-02-2024,C013,Arjun Kapoor,Mumbai,Maharashtra,P007,Study Table,Furniture,2,8500,20,3400.0,13600.0,9046.85,4553.15,Debit Card,Reseller
ORD-202402-2230,26-02-2024,C013,Arjun Kapoor,Mumbai,Maharashtra,P006,Office Chair,Furniture,3,12000,0,0.0,36000.0,19718.33,16281.67,Credit Card,Mobile App
ORD-202402-2231,19-02-2024,C009,Sanjay Joshi,Pune,Maharashtra,P013,Sneakers,Clothing,2,4500,0,0.0,9000.0,4532.08,4467.92,Net Banking,Mobile App
ORD-202402-2232,01-02-2024,C011,Mohit Agarwal,Lucknow,Uttar Pradesh,P020,Electric Kettle,Appliances,1,1800,0,0.0,1800.0,1191.59,608.41,Credit Card,Store
ORD-202402-2233,10-02-2024,C011,Mohit Agarwal,Lucknow,Uttar Pradesh,P017,Microwave,Appliances,2,8500,20,3400.0,13600.0,7586.51,6013.49,EMI,Reseller
ORD-202402-2234,23-02-2024,C013,Arjun Kapoor,Mumbai,Maharashtra,P012,Jeans,Clothing,3,2500,10,750.0,6750.0,4478.32,2271.68,Debit Card,Reseller
ORD-202402-2235,26-02-2024,C008,Ananya Nair,Kochi,Kerala,P016,Mixer Grinder,Appliances,1,4200,0,0.0,4200.0,2170.3,2029.7,Cash on Delivery,Reseller
ORD-202402-2236,16-02-2024,C005,Rajesh Gupta,Chennai,Tamil Nadu,P006,Office Chair,Furniture,4,12000,5,2400.0,45600.0,29732.86,15867.14,EMI,Reseller
ORD-202402-2237,17-02-2024,C012,Neha Jain,Indore,Madhya Pradesh,P020,Electric Kettle,Appliances,2,1800,20,720.0,2880.0,1692.67,1187.33,UPI,Online
ORD-202402-2238,13-02-2024,C012,Neha Jain,Indore,Madhya Pradesh,P014,Formal Shoes,Clothing,2,6000,10,1200.0,10800.0,6318.99,4481.01,Cash on Delivery,Store
ORD-202402-2239,17-02-2024,C015,Suresh Pillai,Thiruvananthapuram,Maharashtra,P003,Tablet,Electronics,4,25000,5,5000.0,95000.0,64004.77,30995.23,EMI,Reseller
ORD-202402-2240,07-02-2024,C008,Ananya Nair,Kochi,Kerala,P012,Jeans,Clothing,4,2500,0,0.0,10000.0,6802.23,3197.77,Net Banking,Store
ORD-202402-2241,24-02-2024,C009,Sanjay Joshi,Pune,Maharashtra,P018,Air Purifier,Appliances,2,12000,10,2400.0,21600.0,14025.35,7574.65,Credit Card,Mobile App
ORD-202402-2242,23-02-2024,C004,Sunita Verma,Jaipur,Rajasthan,P020,Electric Kettle,Appliances,1,1800,0,0.0,1800.0,1111.53,688.47,Credit Card,Online
ORD-202402-2243,01-02-2024,C009,Sanjay Joshi,Pune,Maharashtra,P021,Novel - Fiction,Books,1,450,5,22.5,427.5,251.71,175.79,Credit Card,Store
ORD-202402-2244,15-02-2024,C012,Neha Jain,Indore,Madhya Pradesh,P024,Kids Activity Kit,Toys,2,1200,0,0.0,2400.0,1473.54,926.46,Credit Card,Store
ORD-202402-2245,13-02-2024,C001,Rahul Sharma,Mumbai,Maharashtra,P004,Headphones,Electronics,2,3500,10,700.0,6300.0,3845.01,2454.99,Debit Card,Online
ORD-202402-2246,04-02-2024,C007,Vikram Patel,Ahmedabad,Gujarat,P004,Headphones,Electronics,3,3500,10,1050.0,9450.0,4922.94,4527.06,Debit Card,Reseller
ORD-202402-2247,11-02-2024,C005,Rajesh Gupta,Chennai,Tamil Nadu,P006,Office Chair,Furniture,2,12000,0,0.0,24000.0,14114.09,9885.91,Net Banking,Mobile App
ORD-202402-2248,02-02-2024,C002,Priya Mehta,Delhi,Delhi,P004,Headphones,Electronics,4,3500,10,1400.0,12600.0,7376.45,5223.55,Debit Card,Mobile App
ORD-202402-2249,03-02-2024,C008,Ananya Nair,Kochi,Kerala,P019,Vacuum Cleaner,Appliances,2,6500,15,1950.0,11050.0,7052.68,3997.32,Net Banking,Reseller
ORD-202402-2250,24-02-2024,C003,Amit Kumar,Bangalore,Karnataka,P001,Laptop,Electronics,1,45000,0,0.0,45000.0,24418.27,20581.73,Cash on Delivery,Store
ORD-202402-2251,13-02-2024,C008,Ananya Nair,Kochi,Kerala,P018,Air Purifier,Appliances,1,12000,0,0.0,12000.0,7805.65,4194.35,UPI,Store
ORD-202402-2252,24-02-2024,C005,Rajesh Gupta,Chennai,Tamil Nadu,P023,Self Help Book,Books,1,550,0,0.0,550.0,379.32,170.68,Cash on Delivery,Mobile App
ORD-202402-2253,01-02-2024,C005,Rajesh Gupta,Chennai,Tamil Nadu,P015,Jacket,Clothing,1,3800,20,760.0,3040.0,1554.6,1485.4,Credit Card,Mobile App
ORD-202402-2254,04-02-2024,C008,Ananya Nair,Kochi,Kerala,P017,Microwave,Appliances,4,8500,20,6800.0,27200.0,16780.13,10419.87,Cash on Delivery,Reseller
ORD-202402-2255,01-02-2024,C010,Kavya Reddy,Hyderabad,Telangana,P011,Cotton Shirt,Clothing,4,1200,10,480.0,4320.0,2744.51,1575.49,Cash on Delivery,Reseller
ORD-202402-2256,23-02-2024,C004,Sunita Verma,Jaipur,Rajasthan,P018,Air Purifier,Appliances,3,12000,0,0.0,36000.0,23499.11,12500.89,UPI,Online
ORD-202402-2257,10-02-2024,C004,Sunita Verma,Jaipur,Rajasthan,P021,Novel - Fiction,Books,4,450,10,180.0,1620.0,881.7,738.3,Net Banking,Reseller
ORD-202402-2258,15-02-2024,C013,Arjun Kapoor,Mumbai,Maharashtra,P002,Smartphone,Electronics,3,18000,10,5400.0,48600.0,29694.58,18905.42,UPI,Online
ORD-202402-2259,04-02-2024,C004,Sunita Verma,Jaipur,Rajasthan,P013,Sneakers,Clothing,3,4500,0,0.0,13500.0,8471.75,5028.25,EMI,Mobile App
ORD-202402-2260,27-02-2024,C009,Sanjay Joshi,Pune,Maharashtra,P005,Smartwatch,Electronics,1,8000,10,800.0,7200.0,3697.82,3502.18,Debit Card,Reseller
ORD-202402-2261,23-02-2024,C012,Neha Jain,Indore,Madhya Pradesh,P022,Business Book,Books,3,650,0,0.0,1950.0,1200.52,749.48,EMI,Store
ORD-202402-2262,01-02-2024,C005,Rajesh Gupta,Chennai,Tamil Nadu,P008,Bookshelf,Furniture,3,6000,0,0.0,18000.0,12573.56,5426.44,EMI,Mobile App
ORD-202402-2263,03-02-2024,C001,Rahul Sharma,Mumbai,Maharashtra,P004,Headphones,Electronics,3,3500,15,1575.0,8925.0,5976.68,2948.32,Credit Card,Reseller
ORD-202402-2264,27-02-2024,C013,Arjun Kapoor,Mumbai,Maharashtra,P022,Business Book,Books,2,650,15,195.0,1105.0,675.11,429.89,EMI,Reseller
ORD-202402-2265,24-02-2024,C013,Arjun Kapoor,Mumbai,Maharashtra,P003,Tablet,Electronics,4,25000,0,0.0,100000.0,59924.43,40075.57,Cash on Delivery,Online
ORD-202402-2266,28-02-2024,C002,Priya Mehta,Delhi,Delhi,P008,Bookshelf,Furniture,2,6000,0,0.0,12000.0,7111.99,4888.01,Debit Card,Store
ORD-202402-2267,01-02-2024,C005,Rajesh Gupta,Chennai,Tamil Nadu,P003,Tablet,Electronics,3,25000,0,0.0,75000.0,50357.1,24642.9,Net Banking,Mobile App
ORD-202402-2268,15-02-2024,C001,Rahul Sharma,Mumbai,Maharashtra,P005,Smartwatch,Electronics,4,8000,0,0.0,32000.0,17388.91,14611.09,UPI,Mobile App
ORD-202402-2269,02-02-2024,C014,Pooja Tiwari,Bhopal,Maharashtra,P005,Smartwatch,Electronics,1,8000,20,1600.0,6400.0,3377.5,3022.5,Cash on Delivery,Online
ORD-202402-2270,28-02-2024,C005,Rajesh Gupta,Chennai,Tamil Nadu,P022,Business Book,Books,3,650,0,0.0,1950.0,1118.7,831.3,Debit Card,Reseller
ORD-202402-2271,17-02-2024,C006,Deepika Singh,Hyderabad,Telangana,P023,Self Help Book,Books,2,550,15,165.0,935.0,583.51,351.49,UPI,Online
ORD-202402-2272,02-02-2024,C008,Ananya Nair,Kochi,Kerala,P011,Cotton Shirt,Clothing,3,1200,0,0.0,3600.0,2049.52,1550.48,Debit Card,Reseller
ORD-202402-2273,09-02-2024,C007,Vikram Patel,Ahmedabad,Gujarat,P017,Microwave,Appliances,1,8500,0,0.0,8500.0,5676.07,2823.93,EMI,Reseller
ORD-202402-2274,21-02-2024,C010,Kavya Reddy,Hyderabad,Telangana,P019,Vacuum Cleaner,Appliances,1,6500,0,0.0,6500.0,4404.01,2095.99,EMI,Mobile App
ORD-202402-2275,15-02-2024,C014,Pooja Tiwari,Bhopal,Maharashtra,P021,Novel - Fiction,Books,3,450,0,0.0,1350.0,684.26,665.74,Cash on Delivery,Online
ORD-202402-2276,20-02-2024,C006,Deepika Singh,Hyderabad,Telangana,P009,Bed Frame,Furniture,2,22000,15,6600.0,37400.0,20802.74,16597.26,Cash on Delivery,Store
ORD-202402-2277,06-02-2024,C003,Amit Kumar,Bangalore,Karnataka,P025,Board Game,Toys,3,2200,5,330.0,6270.0,3605.23,2664.77,Debit Card,Online
ORD-202402-2278,02-02-2024,C004,Sunita Verma,Jaipur,Rajasthan,P018,Air Purifier,Appliances,4,12000,0,0.0,48000.0,27575.57,20424.43,Cash on Delivery,Reseller
ORD-202402-2279,08-02-2024,C010,Kavya Reddy,Hyderabad,Telangana,P022,Business Book,Books,4,650,20,520.0,2080.0,1149.55,930.45,Credit Card,Online
ORD-202402-2280,20-02-2024,C013,Arjun Kapoor,Mumbai,Maharashtra,P017,Microwave,Appliances,4,8500,0,0.0,34000.0,19344.88,14655.12,UPI,Online
ORD-202402-2281,12-02-2024,C003,Amit Kumar,Bangalore,Karnataka,P022,Business Book,Books,2,650,20,260.0,1040.0,708.5,331.5,Credit Card,Store
ORD-202402-2282,13-02-2024,C011,Mohit Agarwal,Lucknow,Uttar Pradesh,P014,Formal Shoes,Clothing,3,6000,5,900.0,17100.0,9406.28,7693.72,EMI,Mobile App
ORD-202402-2283,16-02-2024,C001,Rahul Sharma,Mumbai,Maharashtra,P020,Electric Kettle,Appliances,4,1800,0,0.0,7200.0,4379.93,2820.07,Net Banking,Mobile App
ORD-202402-2284,18-02-2024,C001,Rahul Sharma,Mumbai,Maharashtra,P025,Board Game,Toys,2,2200,15,660.0,3740.0,1922.77,1817.23,Net Banking,Store
ORD-202402-2285,16-02-2024,C007,Vikram Patel,Ahmedabad,Gujarat,P002,Smartphone,Electronics,4,18000,20,14400.0,57600.0,38428.92,19171.08,EMI,Online
ORD-202402-2286,27-02-2024,C002,Priya Mehta,Delhi,Delhi,P022,Business Book,Books,3,650,0,0.0,1950.0,1054.54,895.46,Net Banking,Store
ORD-202402-2287,24-02-2024,C008,Ananya Nair,Kochi,Kerala,P001,Laptop,Electronics,3,45000,0,0.0,135000.0,77500.1,57499.9,Debit Card,Store
ORD-202402-2288,09-02-2024,C001,Rahul Sharma,Mumbai,Maharashtra,P012,Jeans,Clothing,3,2500,15,1125.0,6375.0,3380.23,2994.77,Net Banking,Mobile App
ORD-202402-2289,08-02-2024,C008,Ananya Nair,Kochi,Kerala,P009,Bed Frame,Furniture,4,22000,0,0.0,88000.0,57462.83,30537.17,Net Banking,Mobile App
ORD-202402-2290,22-02-2024,C009,Sanjay Joshi,Pune,Maharashtra,P011,Cotton Shirt,Clothing,2,1200,0,0.0,2400.0,1588.66,811.34,UPI,Store
ORD-202402-2291,24-02-2024,C011,Mohit Agarwal,Lucknow,Uttar Pradesh,P004,Headphones,Electronics,3,3500,0,0.0,10500.0,6720.52,3779.48,UPI,Store
ORD-202402-2292,26-02-2024,C007,Vikram Patel,Ahmedabad,Gujarat,P001,Laptop,Electronics,2,45000,0,0.0,90000.0,55035.22,34964.78,Credit Card,Reseller
ORD-202402-2293,07-02-2024,C007,Vikram Patel,Ahmedabad,Gujarat,P006,Office Chair,Furniture,1,12000,20,2400.0,9600.0,6567.26,3032.74,EMI,Mobile App
ORD-202402-2294,17-02-2024,C012,Neha Jain,Indore,Madhya Pradesh,P023,Self Help Book,Books,4,550,0,0.0,2200.0,1375.6,824.4,Debit Card,Store
